place_id,name,rating,user_ratings_total,current_opening_hours,postcode,location_lat,location_lng,viewport_northeast_lat,viewport_northeast_lng,viewport_southwest_lat,viewport_southwest_lng
ChIJhZZ9WJq6yDER4UiPZSCKCqk,Pejabat Pembangunan Negeri Pahang,4.5,8.0,"['Monday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']",25200,3.8255819,103.2818514,3.826911979892722,103.2830981298927,3.824212320107278,103.2803984701073
ChIJb4SPjSm7yDERveJ6GxR6IZ0,PIXEL & BORDERS,4.9,12.0,"['Monday: 9:00\u202fAM\u2009–\u20096:00\u202fPM, 8:00\u202fPM\u2009–\u200912:00\u202fAM', 'Tuesday: 9:00\u202fAM\u2009–\u20096:00\u202fPM, 8:00\u202fPM\u2009–\u200912:00\u202fAM', 'Wednesday: 9:00\u202fAM\u2009–\u20096:00\u202fPM, 8:00\u202fPM\u2009–\u200912:00\u202fAM', 'Thursday: 9:00\u202fAM\u2009–\u20096:00\u202fPM, 8:00\u202fPM\u2009–\u200912:00\u202fAM', 'Friday: 9:00\u202fAM\u2009–\u200912:30\u202fPM, 3:00\u2009–\u20096:00\u202fPM, 8:00\u202fPM\u2009–\u200912:00\u202fAM', 'Saturday: Closed', 'Sunday: Closed']",25200,3.8347328,103.2992841,3.836085379892722,103.3006653798927,3.833385720107279,103.2979657201073
ChIJaW94TVy7yDER3T7eGt4_7_w,AFZ Realty Sdn Bhd,4.0,1.0,,25200,3.817229,103.330138,3.818551379892722,103.3314646798927,3.815851720107279,103.3287650201073
ChIJC9CoWJq6yDERmW3MhUlBDrI,Pejabat Penasihat Undang-Undang Negeri Pahang,3.0,1.0,,25503,3.8080445,103.3267672,3.809327079892722,103.3280482798927,3.806627420107279,103.3253486201073
ChIJ1-_l7gy7yDERYIviM8wQrRY,Gading Senggara Sdn Bhd,0.0,0.0,"['Monday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']",25200,3.8360247,103.3032839,3.837450179892722,103.3046289798927,3.834750520107278,103.3019293201073
ChIJ8yF-HYO6yDERmnXxadXrHFQ,HRDF Cawangan Pantai Timur,5.0,2.0,"['Monday: 8:30\u202fAM\u2009–\u20095:30\u202fPM', 'Tuesday: 8:30\u202fAM\u2009–\u20095:30\u202fPM', 'Wednesday: 8:30\u202fAM\u2009–\u20095:30\u202fPM', 'Thursday: 8:30\u202fAM\u2009–\u20095:30\u202fPM', 'Friday: 8:30\u202fAM\u2009–\u20095:30\u202fPM', 'Saturday: Closed', 'Sunday: Closed']",25100,3.803971299999999,103.3220365,3.805353079892722,103.3234397798927,3.802653420107279,103.3207401201073
ChIJA8CeO8BfyjERO9LUxwGPuQs,Energy Organic Sdn Bhd Office & Warehouse,0.0,0.0,,39000,4.5595276,101.4181333,4.560922929892723,101.4194826298927,4.558223270107279,101.4167829701073
ChIJOXgONEm6yDERbmFwWNHA7kE,Jabatan Pendaftaran Pertubuhan Malaysia Negeri Pahang,4.5,19.0,,25200,3.8349692,103.2950795,3.836297229892722,103.2964589798927,3.833597570107278,103.2937593201073
ChIJMUhiQAS7yDERMcQHfVhtCQ0,Credential management services,0.0,0.0,"['Monday: 8:30\u202fAM\u2009–\u20095:30\u202fPM', 'Tuesday: 8:30\u202fAM\u2009–\u20095:30\u202fPM', 'Wednesday: 8:30\u202fAM\u2009–\u20095:30\u202fPM', 'Thursday: 8:30\u202fAM\u2009–\u20095:30\u202fPM', 'Friday: 8:30\u202fAM\u2009–\u20095:30\u202fPM', 'Saturday: Closed', 'Sunday: Closed']",25150,3.8152509,103.33477,3.816625129892722,103.3360934298927,3.813925470107278,103.3333937701073
ChIJx_gfpCS7zjERD5NMIukznJs,KHP Steel Product (M) Sdn Bhd,4.5,2.0,,28400,3.4528517,102.3444293,3.454268429892722,102.3457884798927,3.451568770107277,102.3430888201073
ChIJxYc80yG7yDERYbc9cKuqXJk,Tunas Manja Group Management Sdn Bhd,3.1,9.0,"['Monday: 8:30\u202fAM\u2009–\u20095:30\u202fPM', 'Tuesday: 8:30\u202fAM\u2009–\u20095:30\u202fPM', 'Wednesday: 8:30\u202fAM\u2009–\u20095:30\u202fPM', 'Thursday: 8:30\u202fAM\u2009–\u20095:30\u202fPM', 'Friday: 8:30\u202fAM\u2009–\u20095:30\u202fPM', 'Saturday: 8:30\u202fAM\u2009–\u20095:30\u202fPM', 'Sunday: Closed']",25300,3.827902,103.3356399,3.829277529892722,103.3369902298927,3.826577870107278,103.3342905701073
ChIJdyt8hSS6yDERmNsDZoBaMFQ,Binex Services & Solution Sdn Bhd,5.0,3.0,"['Monday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']",25200,3.8311715,103.2791246,3.832477129892722,103.2805354298927,3.829777470107278,103.2778357701073
ChIJycotRae3yDER9KdLEuXAL6I,SRZ SUNGAI KEMAS SDN BHD,0.0,0.0,"['Monday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Sunday: Closed']",26100,3.8779115,103.3392602,3.879265579892722,103.3405786298927,3.876565920107278,103.3378789701073
ChIJ7aHInDG7yDER9yHUGQi_lqk,OA Organik,0.0,0.0,"['Monday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']",25200,3.8173314,103.3277216,3.818621079892722,103.3291389798927,3.815921420107278,103.3264393201073
ChIJCx_k3sW7yDERMxKaaEmulkE,GUARDEYE RESOURCES SDN.BHD,5.0,2.0,"['Monday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u20095:00\u202fPM']",25300,3.8368277,103.3518822,3.838146629892722,103.3532613798927,3.835446970107278,103.3505617201073
ChIJB39W8pGwyDERye-x3RR3dSA,Isuzu Kuantan (Automotive Corporation Malaysia Sdn. Bhd.),4.0,7.0,,25150,3.7872298,103.299723,3.788579629892722,103.3010728298927,3.785879970107279,103.2983731701073
ChIJ1RV0Luy7yDERbqOLmdfzpm8,PPSAS Pusat Pentadbiran Sultan Ahmad Shah,4.5,14.0,,25200,3.8713261,103.2886652,3.872664029892721,103.2899927298927,3.869964370107277,103.2872930701073
ChIJk9tFC58FzDERJlyr5znFQLM,PEJABAT PERHUBUNGAN ANGKASA PAHANG ZON 3,0.0,0.0,"['Monday: 8:00\u202fAM\u2009–\u20095:30\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20095:30\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20095:30\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20095:30\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20095:30\u202fPM', 'Saturday: Closed', 'Sunday: Closed']",28700,3.513729,101.9134783,3.515072829892722,101.9148745798927,3.512373170107277,101.9121749201073
ChIJSV1HiQWbzzERwe38d2VHiJU,Rompin Integrated Pineapple Industries Plantation,0.0,0.0,"['Monday: 7:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u20095:00\u202fPM', 'Sunday: Closed']",26810,2.869237,103.2777821,2.870823629892722,103.2787230798927,2.868123970107277,103.2760234201073
ChIJdZf9l7C7yDER1x1db1cR3VA,RA Technical Services,0.0,0.0,,25200,3.8356699,103.3003946,3.836953629892722,103.3017503798927,3.834253970107278,103.2990507201073
ChIJl4hhyCS6yDERxtIMTe7jdtA,Wetra Trading (M) Sdn Bhd,0.0,0.0,"['Monday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']",25200,3.8286744,103.2773228,3.829994729892722,103.2787134798927,3.827295070107278,103.2760138201073
ChIJcetmGPS5zjER519z9nk51Zo,A Solution Consultancy,5.0,1.0,"['Monday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Sunday: Closed']",28400,3.4832712,102.3507562,3.484642629892722,102.3520840298927,3.481942970107278,102.3493843701073
ChIJqWOyrd-6yDER7hdUGBNtTQg,DUTAMAS SEMESTA SDN. BHD.,5.0,4.0,"['Monday: 8:30\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 8:30\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 8:30\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 8:30\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 8:30\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: 8:30\u202fAM\u2009–\u20091:00\u202fPM', 'Sunday: Closed']",25300,3.8412229,103.3412683,3.842589679892722,103.3426447298927,3.839890020107279,103.3399450701073
ChIJm2Ug7926yDERb2JjCt8m4KI,Seven Hills,5.0,1.0,"['Monday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']",25300,3.8377296,103.3428445,3.838986229892722,103.3442298798927,3.836286570107278,103.3415302201073
ChIJ_VUYMiqZyDERl02_CrTuGh8,TENAGA NASIONAL BERHAD,5.0,1.0,,26100,3.9615457,103.3713343,3.962918729892722,103.3727184298927,3.960219070107278,103.3700187701073
ChIJUyGKyDcFzDERcUnVKHB37Mw,BENTONG AUTO PARTS TRADING,4.8,6.0,"['Monday: 9:00\u202fAM\u2009–\u20097:30\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20097:30\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20097:30\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20097:30\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20097:30\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20097:30\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u20097:30\u202fPM']",28700,3.5121746,101.9128899,3.513521979892722,101.9141564798927,3.510822320107277,101.9114568201073
ChIJieA4fljVzjERr3rtrfTTlMI,SPF Maran,5.0,2.0,"['Monday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']",26500,3.6383473,102.805234,3.639700029892722,102.8065855798927,3.637000370107278,102.8038859201073
ChIJG2XKJU-ZyDERgbSWJ3pk_8Q,FGV Transport Services Sdn Bhd (Kuantan),4.0,1.0,,26100,3.9674819,103.3744389,3.968858079892722,103.3757797798927,3.966158420107278,103.3730801201073
ChIJcek9FHpQzzERiZMJnOQulms,Hasla Enterprise,0.0,0.0,"['Monday: 8:00\u202fAM\u2009–\u20095:00\u202fAM', 'Tuesday: 8:00\u202fAM\u2009–\u20095:00\u202fAM', 'Wednesday: 8:00\u202fAM\u2009–\u20095:00\u202fAM', 'Thursday: 8:00\u202fAM\u2009–\u20095:00\u202fAM', 'Friday: 8:00\u202fAM\u2009–\u20095:00\u202fAM', 'Saturday: 8:00\u202fAM\u2009–\u20091:00\u202fAM', 'Sunday: Closed']",26600,3.489571900000001,103.3969223,3.490931679892722,103.3982308798927,3.488232020107278,103.3955312201073
ChIJaTrhp4bDyDERV6P5du0psHo,Sungai Lembing Mines,0.0,0.0,,26200,3.914285399999999,103.0313553,3.915512129892722,103.0328460298927,3.912812470107278,103.0301463701073
ChIJz050x59ByTER3AB4wueve1M,jkm,3.3,3.0,,27000,3.9366704,102.3673422,3.938113129892723,102.3687446298927,3.935413470107279,102.3660449701073
ChIJ-Y7HyHnHzjERUsHBJmlrVS0,Pengurusan Air Pahang Berhad,3.1,30.0,,28000,3.4522097,102.4505023,3.453664479892722,102.4518928298927,3.450964820107278,102.4491931701073
ChIJM0hyuYDJyDERHrSDiozlFHA,TMI Engineering & Services Sdn Bhd,0.0,0.0,"['Monday: 8:30\u202fAM\u2009–\u20095:30\u202fPM', 'Tuesday: 8:30\u202fAM\u2009–\u20095:30\u202fPM', 'Wednesday: 8:30\u202fAM\u2009–\u20095:30\u202fPM', 'Thursday: 8:30\u202fAM\u2009–\u20095:30\u202fPM', 'Friday: 8:30\u202fAM\u2009–\u20095:30\u202fPM', 'Saturday: Closed', 'Sunday: Closed']",26500,3.589512,102.7902031,3.590893879892721,102.7914950798927,3.588194220107277,102.7887954201073
ChIJs41nq3HrzjERD5SlWJ6lvkc,DVS LAND,3.8,6.0,,28200,3.2725501,102.4751052,3.274278829892722,102.4763934298927,3.271579170107278,102.4736937701073
ChIJUTpTXpy6yDERmMNyfZoBEn8,ATELIER DIA,0.0,0.0,"['Monday: 10:00\u202fAM\u2009–\u200912:00\u202fAM', 'Tuesday: 10:00\u202fAM\u2009–\u200912:00\u202fAM', 'Wednesday: 10:00\u202fAM\u2009–\u200912:00\u202fAM', 'Thursday: 10:00\u202fAM\u2009–\u200912:00\u202fAM', 'Friday: 10:00\u202fAM\u2009–\u200912:00\u202fAM', 'Saturday: 10:00\u202fAM\u2009–\u200912:00\u202fAM', 'Sunday: Closed']",25000,3.805327,103.3279543,3.806674029892722,103.3293068798927,3.803974370107278,103.3266072201073
ChIJFaA__4BByTERmXzIQm3p_do,TIJARAH GROUP WEALTH MANAGEMENT SDN. BHD.,5.0,1.0,"['Monday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u200910:00\u202fPM']",27000,3.9363604,102.3730844,3.937706729892722,102.3744291798927,3.935007070107278,102.3717295201073
ChIJx2geSsbDSjARr_tmgkH203s,OYO Corporate Office Penang,0.0,0.0,"['Monday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']",10050,5.4263611,100.3222564,5.427751779892721,100.3235483798927,5.425052120107277,100.3208487201073
ChIJ5wFjUhbFSjAR-k-u2ce_txM,"Civil Facilities Office, Penang Port Sdn Bhd",0.0,0.0,"['Monday: 8:15\u202fAM\u2009–\u20095:15\u202fPM', 'Tuesday: 8:15\u202fAM\u2009–\u20095:15\u202fPM', 'Wednesday: 8:15\u202fAM\u2009–\u20095:15\u202fPM', 'Thursday: 8:15\u202fAM\u2009–\u20095:15\u202fPM', 'Friday: 8:15\u202fAM\u2009–\u20095:15\u202fPM', 'Saturday: Closed', 'Sunday: Closed']",12000,5.389096200000001,100.3695934,5.390486729892722,100.3708907298927,5.387787070107279,100.3681910701073
ChIJR3w_kKjJSjAR1aKsHq_x7m4,New Penang Plant,0.0,0.0,,14000,5.3290602,100.476613,5.330471579892722,100.4778855298927,5.327771920107278,100.4751858701073
ChIJQ_g1mGq3SjARHfjNniCxdu4,Rockwell Automation Penang Office,0.0,0.0,"['Monday: 8:30\u202fAM\u2009–\u20095:30\u202fPM', 'Tuesday: 8:30\u202fAM\u2009–\u20095:30\u202fPM', 'Wednesday: 8:30\u202fAM\u2009–\u20095:30\u202fPM', 'Thursday: 8:30\u202fAM\u2009–\u20095:30\u202fPM', 'Friday: 8:30\u202fAM\u2009–\u20095:30\u202fPM', 'Saturday: Closed', 'Sunday: Closed']",14100,5.2648955,100.4551629,5.266206579892723,100.4565530298927,5.263506920107279,100.4538533701073
ChIJZToikv-3SjAROWbnAmcj3bE,Polychem Manufacturing Sdn. Bhd.,4.0,2.0,"['Monday: 9:00\u202fAM\u2009–\u20095:30\u202fAM', 'Tuesday: 9:00\u202fAM\u2009–\u20095:30\u202fAM', 'Wednesday: 9:00\u202fAM\u2009–\u20095:30\u202fAM', 'Thursday: 9:00\u202fAM\u2009–\u20095:30\u202fAM', 'Friday: 9:00\u202fAM\u2009–\u20095:30\u202fAM', 'Saturday: Closed', 'Sunday: Closed']",14100,5.260769,100.4804448,5.262060829892722,100.4817463298927,5.259361170107278,100.4790466701073
ChIJtZFmGFbJSjAR2x3u6DMzsI8,Tisya Office penang,5.0,2.0,"['Monday: 10:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: Open 24 hours', 'Friday: 12:00\u202fPM\u2009–\u200911:00\u202fAM', 'Saturday: Closed', 'Sunday: Closed']",14000,5.362033299999999,100.4657259,5.363438729892721,100.4670877298927,5.360739070107277,100.4643880701073
ChIJ9-4Zz1q3SjARIFgQ7vLeDPU,IPGMY @ Penang,0.0,0.0,,14110,5.236556999999999,100.4436083,5.237925229892721,100.4449997298927,5.235225570107278,100.4423000701073
ChIJL2wS85y3SjAR61vhLAaL7BU,Jipal Hi-Tech Penang Office,3.7,3.0,,14100,5.2675561,100.4533267,5.268868579892721,100.4546654798927,5.266168920107277,100.4519658201073
ChIJ_a91PPy5SjARtZxLSzC3dII,JKSB Administration Building,4.0,21.0,"['Monday: 8:30\u202fAM\u2009–\u20095:30\u202fPM', 'Tuesday: 8:30\u202fAM\u2009–\u20095:30\u202fPM', 'Wednesday: 8:30\u202fAM\u2009–\u20095:30\u202fPM', 'Thursday: 8:30\u202fAM\u2009–\u20095:30\u202fPM', 'Friday: 8:30\u202fAM\u2009–\u20095:30\u202fPM', 'Saturday: Closed', 'Sunday: Closed']",00,5.2288418,100.4357906,5.229855629892721,100.4373212798927,5.227155970107276,100.4346216201073
ChIJbcLvvuS3SjARAspjsO0kU5s,JLL Malaysia Sdn. Bhd,4.4,11.0,,14100,5.3011408,100.4392956,5.302416229892722,100.4405649298927,5.299716570107278,100.4378652701073
ChIJydgYqG_BSjAR6NCm-k1vyaI,MyCar Office Penang,3.0,2.0,"['Monday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20091:00\u202fPM', 'Sunday: Closed']",11950,5.3288799,100.2836107,5.330172429892722,100.2849587798927,5.327472770107277,100.2822591201073
ChIJBaLKbLS3SjARWacrPngWPqg,KBA Koenig & bauer (SEA) sdn. bhd. (penang branch),5.0,1.0,"['Monday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']",14120,5.279472,100.4810948,5.280769629892721,100.4824296298927,5.278069970107278,100.4797299701073
ChIJVxIezL_JSjARKYXemWk0rAQ,Arula Resources Sdn Bhd (Penang Branch),0.0,0.0,"['Monday: 8:30\u202fAM\u2009–\u20095:30\u202fPM', 'Tuesday: 8:30\u202fAM\u2009–\u20095:30\u202fPM', 'Wednesday: 8:30\u202fAM\u2009–\u20095:30\u202fPM', 'Thursday: 8:30\u202fAM\u2009–\u20095:30\u202fPM', 'Friday: 8:30\u202fAM\u2009–\u20095:30\u202fPM', 'Saturday: Closed', 'Sunday: Closed']",14100,5.315163,100.444919,5.316489579892721,100.4462525798927,5.313789920107277,100.4435529201073
ChIJMViTtpC3SjARJVFQ95UBoAA,FUBIZO Group,4.0,3.0,"['Monday: 9:30\u202fAM\u2009–\u20095:30\u202fPM', 'Tuesday: 9:30\u202fAM\u2009–\u20095:30\u202fPM', 'Wednesday: 9:30\u202fAM\u2009–\u20095:30\u202fPM', 'Thursday: 9:30\u202fAM\u2009–\u20095:30\u202fPM', 'Friday: 9:30\u202fAM\u2009–\u20094:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']",14120,5.2753372,100.4922979,5.276687029892721,100.4936160798927,5.273987370107277,100.4909164201073
ChIJY21gxC64SjARQdAbP-XW_AM,PDC Nusabina Sdn. Bhd,4.6,9.0,"['Monday: 8:30\u202fAM\u2009–\u20095:30\u202fPM', 'Tuesday: 8:30\u202fAM\u2009–\u20095:30\u202fPM', 'Wednesday: 8:30\u202fAM\u2009–\u20095:30\u202fPM', 'Thursday: 8:30\u202fAM\u2009–\u20095:30\u202fPM', 'Friday: 8:30\u202fAM\u2009–\u20095:30\u202fPM', 'Saturday: 8:30\u202fAM\u2009–\u20091:00\u202fAM', 'Sunday: Closed']",14100,5.2686231,100.4336454,5.269891779892721,100.4350016798927,5.267192120107278,100.4323020201073
ChIJw-ikNfrHSjARgVtYPNmYQDg,Midori Anzen Malaysia Sdn. Bhd. (f.k.a. Midori Wakatouch Malaysia Sdn. Bhd.),5.0,4.0,"['Monday: 7:30\u202fAM\u2009–\u20094:30\u202fPM', 'Tuesday: 7:30\u202fAM\u2009–\u20094:30\u202fPM', 'Wednesday: 7:30\u202fAM\u2009–\u20094:30\u202fPM', 'Thursday: 7:30\u202fAM\u2009–\u20094:30\u202fPM', 'Friday: 7:30\u202fAM\u2009–\u20094:30\u202fPM', 'Saturday: Closed', 'Sunday: Closed']",14000,5.306165,100.4333822,5.307445979892722,100.4347168798927,5.304746320107278,100.4320172201073
ChIJXdRkGwuvSjARqooYyiL4w0M,CTP Leadership Centre Sdn Bhd,5.0,1.0,"['Monday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']",14110,5.2403654,100.4371734,5.241747279892722,100.4385184798927,5.239047620107279,100.4358188201073
ChIJQw3GsYC5SjARHVGUUHTqBn0,Jpi penang,3.0,2.0,"['Monday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: Closed', 'Saturday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u20096:00\u202fPM']",14100,5.3042672,100.4308485,5.305556529892722,100.4321835298927,5.302856870107278,100.4294838701073
ChIJzzOCAeW3SjARrleE7_-WCsE,Coke and Coal Products (M) - Penang,5.0,1.0,,14110,5.2419036,100.4780692,5.243513329892721,100.4791702298927,5.240813670107277,100.4764705701073
ChIJUXj5KLC3SjARIwpKuGgIvKk,SHL SDN BHD,0.0,0.0,,邮政编码: 14100,5.261566999999999,100.4795108,5.262947279892722,100.4808247798927,5.260247620107278,100.4781251201073
ChIJlSOe47vDSjAR3_j3PHzEbT0,TME Companies,5.0,2.0,"['Monday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']",10400,5.415490699999999,100.3211324,5.416788029892722,100.3224174798927,5.414088370107278,100.3197178201073
ChIJF_x1fWXDSjARLw65kIvifFA,公司,0.0,0.0,,11600,5.3938373,100.3190597,5.395178879892723,100.3204064798927,5.392479220107279,100.3177068201073
