place_id,name,rating,user_ratings_total,current_opening_hours,postcode,location_lat,location_lng,viewport_northeast_lat,viewport_northeast_lng,viewport_southwest_lat,viewport_southwest_lng
ChIJxeZS4mdj0DER5d0bZk6nfLE,PEJABAT SRITI JOHOR,0.0,,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Closed', 'Saturday: Closed', 'Sunday: Open 24 hours']",86200,1.8084086,103.3232427,1.809778929892722,103.3246319298927,1.807079270107278,103.3219322701073
ChIJ082fV7lt0DER7utEe1j8qhE,Jabatan Alam Sekitar Cawangan Kluang,4.4,7.0,"['Monday: 8:00AM–5:00PM', 'Tuesday: 8:00AM–5:00PM', 'Wednesday: 8:00AM–5:00PM', 'Thursday: 8:00AM–3:30PM', 'Friday: Closed', 'Saturday: Closed', 'Sunday: 8:00AM–5:00PM']",86000,1.9983252,103.2945171,1.999576079892722,103.2957446298927,1.996876420107278,103.2930449701073
ChIJS7MUIDVz2jERqYvtvqu6jZ0,Dewan Seminar Jabatan Pendidikan Negeri Johor,4.3,7.0,,81200,1.4917361,103.7282572,1.493033279892722,103.7294769298927,1.490333620107278,103.7267772701073
ChIJKUvZ5-wN0DER7dVWpQGB6vc,"PEJABAT PENGARAH PENJARA NEGERI JOHOR, JABATAN PENJARA MALAYSIA",0.0,,"['Monday: 8:00AM–5:00PM', 'Tuesday: 8:00AM–5:00PM', 'Wednesday: 8:00AM–5:00PM', 'Thursday: 8:00AM–3:30PM', 'Friday: Closed', 'Saturday: Closed', 'Sunday: 8:00AM–5:00PM']",86000,2.0952596,103.3901427,2.096579879892722,103.3914740298927,2.093880220107278,103.3887743701073
ChIJXX-N8HFn0DERjDdqnaZNdWQ,Pusat Pertanian Ayer Hitam Negeri Johor,0.0,,"['Monday: 8:00AM–5:00PM', 'Tuesday: 8:00AM–5:00PM', 'Wednesday: 8:00AM–5:00PM', 'Thursday: 8:00AM–3:30PM', 'Friday: Closed', 'Saturday: Closed', 'Sunday: 8:00AM–5:00PM']",86100,1.934049,103.1841154,1.935428629892722,103.1854790798927,1.932728970107277,103.1827794201073
ChIJY-969cpt0DER22-8AmgzwuA,Jabatan Ketua Pengarah Tanah Dan Galian,1.9,12.0,,86000,2.0159044,103.2891712,2.017038279892722,103.2906329798927,2.014338620107277,103.2879333201073
ChIJ90JVXi9z0DERXLole1qAnx0,Pejabat renj hutan mengkibol,0.0,,,86000,2.0655008,103.3640836,2.066848129892722,103.3654377798927,2.064148470107277,103.3627381201073
ChIJzRYiMrmL0DERYZRRpzeQRn8,Pintu Air Pt Hj. Salleh,0.0,,,82200,1.7324125,103.2631094,1.734078079892722,103.26421415,1.731378420107278,103.25979515
ChIJC8fYXVYT0DERQE-TCLhyoug,Pusat Komuniti Desa Melayu Niyor,5.0,1.0,,86000,2.091002,103.2793854,2.092381679892722,103.2806258798927,2.089682020107277,103.2779262201073
ChIJG6u858lt0DERpwdFvdkMWeo,Lembaga Minyak Sawit Malaysia,0.0,,,86000,2.0292133,103.3196826,2.030557229892722,103.3210333798927,2.027857570107277,103.3183337201073
